,random_array,algorithm,time_taken
777,111,qs1,0.0018651485443115234
778,111,qs2,0.0022051334381103516
779,111,qs3,0.002264738082885742
780,111,qs4,0.002259969711303711
781,111,qs5,0.002156972885131836
782,111,merge1,0.002185821533203125
783,111,partition_sort,0.0010190010070800781
784,112,qs1,0.0018267631530761719
785,112,qs2,0.0022051334381103516
786,112,qs3,0.002104043960571289
787,112,qs4,0.002089977264404297
788,112,qs5,0.002210855484008789
789,112,merge1,0.002176046371459961
790,112,partition_sort,0.0010089874267578125
791,113,qs1,0.0019159317016601562
792,113,qs2,0.0022008419036865234
793,113,qs3,0.0021669864654541016
794,113,qs4,0.002346038818359375
795,113,qs5,0.0022170543670654297
796,113,merge1,0.0022008419036865234
797,113,partition_sort,0.001013040542602539
798,114,qs1,0.0018131732940673828
799,114,qs2,0.002257108688354492
800,114,qs3,0.0022230148315429688
801,114,qs4,0.0023698806762695312
802,114,qs5,0.0022330284118652344
803,114,merge1,0.0021839141845703125
804,114,partition_sort,0.0010056495666503906
805,115,qs1,0.0019121170043945312
806,115,qs2,0.0022668838500976562
807,115,qs3,0.002170085906982422
808,115,qs4,0.002319812774658203
809,115,qs5,0.002173900604248047
810,115,merge1,0.0022089481353759766
811,115,partition_sort,0.001010894775390625
812,116,qs1,0.0018811225891113281
813,116,qs2,0.002196073532104492
814,116,qs3,0.002215147018432617
815,116,qs4,0.002162933349609375
816,116,qs5,0.0021469593048095703
817,116,merge1,0.002179861068725586
818,116,partition_sort,0.0010077953338623047
819,117,qs1,0.0017659664154052734
820,117,qs2,0.002131938934326172
821,117,qs3,0.002294778823852539
822,117,qs4,0.002295970916748047
823,117,qs5,0.0021932125091552734
824,117,merge1,0.0021991729736328125
825,117,partition_sort,0.001010894775390625
826,118,qs1,0.0018761157989501953
827,118,qs2,0.0022993087768554688
828,118,qs3,0.0022039413452148438
829,118,qs4,0.002256155014038086
830,118,qs5,0.0022687911987304688
831,118,merge1,0.0021860599517822266
832,118,partition_sort,0.0010051727294921875
833,119,qs1,0.0017998218536376953
834,119,qs2,0.0023260116577148438
835,119,qs3,0.0023491382598876953
836,119,qs4,0.0023000240325927734
837,119,qs5,0.0022852420806884766
838,119,merge1,0.002172231674194336
839,119,partition_sort,0.0010039806365966797
840,120,qs1,0.0018639564514160156
841,120,qs2,0.002193927764892578
842,120,qs3,0.002279043197631836
843,120,qs4,0.002210855484008789
844,120,qs5,0.002123117446899414
845,120,merge1,0.0021843910217285156
846,120,partition_sort,0.0010042190551757812
847,121,qs1,0.0018458366394042969
848,121,qs2,0.002240896224975586
849,121,qs3,0.0023589134216308594
850,121,qs4,0.002287149429321289
851,121,qs5,0.002268075942993164
852,121,merge1,0.002198934555053711
853,121,partition_sort,0.0010330677032470703
854,122,qs1,0.0018718242645263672
855,122,qs2,0.0022859573364257812
856,122,qs3,0.002279043197631836
857,122,qs4,0.002301931381225586
858,122,qs5,0.0021648406982421875
859,122,merge1,0.0021848678588867188
860,122,partition_sort,0.001013040542602539
861,123,qs1,0.001837015151977539
862,123,qs2,0.0021550655364990234
863,123,qs3,0.002271890640258789
864,123,qs4,0.00255584716796875
865,123,qs5,0.002176046371459961
866,123,merge1,0.002180814743041992
867,123,partition_sort,0.0010061264038085938
868,124,qs1,0.0018460750579833984
869,124,qs2,0.002101898193359375
870,124,qs3,0.0023736953735351562
871,124,qs4,0.002886056900024414
872,124,qs5,0.002179861068725586
873,124,merge1,0.0021829605102539062
874,124,partition_sort,0.001007080078125
875,125,qs1,0.0017979145050048828
876,125,qs2,0.002282857894897461
877,125,qs3,0.0023031234741210938
878,125,qs4,0.0021369457244873047
879,125,qs5,0.0022242069244384766
880,125,merge1,0.0021877288818359375
881,125,partition_sort,0.001004934310913086
882,126,qs1,0.0018181800842285156
883,126,qs2,0.0021948814392089844
884,126,qs3,0.002298116683959961
885,126,qs4,0.0024640560150146484
886,126,qs5,0.0021600723266601562
887,126,merge1,0.002187013626098633
888,126,partition_sort,0.0010077953338623047
889,127,qs1,0.0018339157104492188
890,127,qs2,0.002174854278564453
891,127,qs3,0.0021109580993652344
892,127,qs4,0.002362966537475586
893,127,qs5,0.002189159393310547
894,127,merge1,0.0022072792053222656
895,127,partition_sort,0.0010080337524414062
896,128,qs1,0.0018482208251953125
897,128,qs2,0.002331972122192383
898,128,qs3,0.002187967300415039
899,128,qs4,0.002296924591064453
900,128,qs5,0.002172231674194336
901,128,merge1,0.0022079944610595703
902,128,partition_sort,0.0010089874267578125
903,129,qs1,0.001814126968383789
904,129,qs2,0.0021610260009765625
905,129,qs3,0.0022346973419189453
906,129,qs4,0.0022950172424316406
907,129,qs5,0.002089977264404297
908,129,merge1,0.002207040786743164
909,129,partition_sort,0.0010051727294921875
910,130,qs1,0.001928091049194336
911,130,qs2,0.002162933349609375
912,130,qs3,0.002131938934326172
913,130,qs4,0.0023598670959472656
914,130,qs5,0.002137899398803711
915,130,merge1,0.0021970272064208984
916,130,partition_sort,0.0010080337524414062
917,131,qs1,0.0017809867858886719
918,131,qs2,0.002216815948486328
919,131,qs3,0.0022420883178710938
920,131,qs4,0.0022897720336914062
921,131,qs5,0.002151012420654297
922,131,merge1,0.002196788787841797
923,131,partition_sort,0.0010120868682861328
924,132,qs1,0.0018038749694824219
925,132,qs2,0.002185821533203125
926,132,qs3,0.0021822452545166016
927,132,qs4,0.0022237300872802734
928,132,qs5,0.002150297164916992
929,132,merge1,0.0021812915802001953
930,132,partition_sort,0.0010080337524414062
931,133,qs1,0.001795053482055664
932,133,qs2,0.0023088455200195312
933,133,qs3,0.002244234085083008
934,133,qs4,0.0024671554565429688
935,133,qs5,0.002147197723388672
936,133,merge1,0.0021698474884033203
937,133,partition_sort,0.0010030269622802734
938,134,qs1,0.001850128173828125
939,134,qs2,0.0022461414337158203
940,134,qs3,0.002274751663208008
941,134,qs4,0.0022492408752441406
942,134,qs5,0.0021576881408691406
943,134,merge1,0.0021779537200927734
944,134,partition_sort,0.0010089874267578125
945,135,qs1,0.0018658638000488281
946,135,qs2,0.002259969711303711
947,135,qs3,0.0022640228271484375
948,135,qs4,0.0022759437561035156
949,135,qs5,0.002147197723388672
950,135,merge1,0.0021877288818359375
951,135,partition_sort,0.0010039806365966797
952,136,qs1,0.0017962455749511719
953,136,qs2,0.002167224884033203
954,136,qs3,0.0022487640380859375
955,136,qs4,0.002401113510131836
956,136,qs5,0.0022118091583251953
957,136,merge1,0.0021750926971435547
958,136,partition_sort,0.0010077953338623047
959,137,qs1,0.0017919540405273438
960,137,qs2,0.002187013626098633
961,137,qs3,0.00220489501953125
962,137,qs4,0.0022668838500976562
963,137,qs5,0.0021369457244873047
964,137,merge1,0.0022013187408447266
965,137,partition_sort,0.0010008811950683594
966,138,qs1,0.0018498897552490234
967,138,qs2,0.0022263526916503906
968,138,qs3,0.002167940139770508
969,138,qs4,0.0023348331451416016
970,138,qs5,0.0022199153900146484
971,138,merge1,0.0021712779998779297
972,138,partition_sort,0.0010042190551757812
973,139,qs1,0.0019369125366210938
974,139,qs2,0.0023140907287597656
975,139,qs3,0.002201080322265625
976,139,qs4,0.0021567344665527344
977,139,qs5,0.0022592544555664062
978,139,merge1,0.002154111862182617
979,139,partition_sort,0.0010020732879638672
980,140,qs1,0.0017600059509277344
981,140,qs2,0.0023109912872314453
982,140,qs3,0.0021610260009765625
983,140,qs4,0.002229928970336914
984,140,qs5,0.002187013626098633
985,140,merge1,0.002187013626098633
986,140,partition_sort,0.0010039806365966797
987,141,qs1,0.0017790794372558594
988,141,qs2,0.0021767616271972656
989,141,qs3,0.002203226089477539
990,141,qs4,0.0022592544555664062
991,141,qs5,0.0022149085998535156
992,141,merge1,0.00220489501953125
993,141,partition_sort,0.0010020732879638672
994,142,qs1,0.0018260478973388672
995,142,qs2,0.0021979808807373047
996,142,qs3,0.0021469593048095703
997,142,qs4,0.002324819564819336
998,142,qs5,0.002148866653442383
999,142,merge1,0.002170085906982422
1000,142,partition_sort,0.001004934310913086
1001,143,qs1,0.001889944076538086
1002,143,qs2,0.0021708011627197266
1003,143,qs3,0.0022237300872802734
1004,143,qs4,0.002249002456665039
1005,143,qs5,0.002231121063232422
1006,143,merge1,0.0021729469299316406
1007,143,partition_sort,0.0010061264038085938
1008,144,qs1,0.0018939971923828125
1009,144,qs2,0.0022690296173095703
1010,144,qs3,0.0021467208862304688
1011,144,qs4,0.0021948814392089844
1012,144,qs5,0.0021920204162597656
1013,144,merge1,0.0021958351135253906
1014,144,partition_sort,0.0010042190551757812
1015,145,qs1,0.001764059066772461
1016,145,qs2,0.002190828323364258
1017,145,qs3,0.002251863479614258
1018,145,qs4,0.002485036849975586
1019,145,qs5,0.0022058486938476562
1020,145,merge1,0.0021889209747314453
1021,145,partition_sort,0.0010111331939697266
1022,146,qs1,0.0018138885498046875
1023,146,qs2,0.002128124237060547
1024,146,qs3,0.0023620128631591797
1025,146,qs4,0.0023250579833984375
1026,146,qs5,0.002177000045776367
1027,146,merge1,0.0022001266479492188
1028,146,partition_sort,0.0009999275207519531
1029,147,qs1,0.0018696784973144531
1030,147,qs2,0.002189159393310547
1031,147,qs3,0.002246856689453125
1032,147,qs4,0.0024073123931884766
1033,147,qs5,0.002228260040283203
1034,147,merge1,0.0021810531616210938
1035,147,partition_sort,0.0010089874267578125
1036,148,qs1,0.0017609596252441406
1037,148,qs2,0.0021619796752929688
1038,148,qs3,0.002203702926635742
1039,148,qs4,0.002360105514526367
1040,148,qs5,0.0021278858184814453
1041,148,merge1,0.0021660327911376953
1042,148,partition_sort,0.0010018348693847656
1043,149,qs1,0.0018510818481445312
1044,149,qs2,0.002312898635864258
1045,149,qs3,0.002276897430419922
1046,149,qs4,0.002164125442504883
1047,149,qs5,0.002241849899291992
1048,149,merge1,0.0021889209747314453
1049,149,partition_sort,0.0010018348693847656
1050,150,qs1,0.0019028186798095703
1051,150,qs2,0.002129077911376953
1052,150,qs3,0.0022132396697998047
1053,150,qs4,0.0023260116577148438
1054,150,qs5,0.002271890640258789
1055,150,merge1,0.002187013626098633
1056,150,partition_sort,0.0010039806365966797
1057,151,qs1,0.0017659664154052734
1058,151,qs2,0.002318859100341797
1059,151,qs3,0.0022161006927490234
1060,151,qs4,0.0023119449615478516
1061,151,qs5,0.002112150192260742
1062,151,merge1,0.0021719932556152344
1063,151,partition_sort,0.0010051727294921875
1064,152,qs1,0.0017151832580566406
1065,152,qs2,0.002209901809692383
1066,152,qs3,0.002201080322265625
1067,152,qs4,0.0022537708282470703
1068,152,qs5,0.002218008041381836
1069,152,merge1,0.0021791458129882812
1070,152,partition_sort,0.0010030269622802734
1071,153,qs1,0.0018188953399658203
1072,153,qs2,0.0022840499877929688
1073,153,qs3,0.0027971267700195312
1074,153,qs4,0.002346038818359375
1075,153,qs5,0.002192974090576172
1076,153,merge1,0.0021691322326660156
1077,153,partition_sort,0.0011148452758789062
1078,154,qs1,0.002070903778076172
1079,154,qs2,0.002351045608520508
1080,154,qs3,0.002279043197631836
1081,154,qs4,0.0023488998413085938
1082,154,qs5,0.0020809173583984375
1083,154,merge1,0.002187013626098633
1084,154,partition_sort,0.0009918212890625
1085,155,qs1,0.0019011497497558594
1086,155,qs2,0.002370119094848633
1087,155,qs3,0.0022339820861816406
1088,155,qs4,0.0023298263549804688
1089,155,qs5,0.0021250247955322266
1090,155,merge1,0.002184152603149414
1091,155,partition_sort,0.0010149478912353516
1092,156,qs1,0.0018570423126220703
1093,156,qs2,0.0021631717681884766
1094,156,qs3,0.0023620128631591797
1095,156,qs4,0.0022220611572265625
1096,156,qs5,0.002289295196533203
1097,156,merge1,0.0022437572479248047
1098,156,partition_sort,0.0010540485382080078
1099,157,qs1,0.0019409656524658203
1100,157,qs2,0.002482891082763672
1101,157,qs3,0.0023539066314697266
1102,157,qs4,0.0023310184478759766
1103,157,qs5,0.002213001251220703
1104,157,merge1,0.002173185348510742
1105,157,partition_sort,0.0010149478912353516
1106,158,qs1,0.0018551349639892578
1107,158,qs2,0.002257108688354492
1108,158,qs3,0.002271890640258789
1109,158,qs4,0.002447843551635742
1110,158,qs5,0.002177000045776367
1111,158,merge1,0.002231121063232422
1112,158,partition_sort,0.0010099411010742188
1113,159,qs1,0.0018808841705322266
1114,159,qs2,0.0022821426391601562
1115,159,qs3,0.0022919178009033203
1116,159,qs4,0.002393007278442383
1117,159,qs5,0.0022051334381103516
1118,159,merge1,0.0021619796752929688
1119,159,partition_sort,0.0010068416595458984
1120,160,qs1,0.001786947250366211
1121,160,qs2,0.0022487640380859375
1122,160,qs3,0.002305746078491211
1123,160,qs4,0.0023081302642822266
1124,160,qs5,0.0022542476654052734
1125,160,merge1,0.002176046371459961
1126,160,partition_sort,0.0010030269622802734
1127,161,qs1,0.0018889904022216797
1128,161,qs2,0.0022478103637695312
1129,161,qs3,0.0022430419921875
1130,161,qs4,0.0023653507232666016
1131,161,qs5,0.0022389888763427734
1132,161,merge1,0.0022220611572265625
1133,161,partition_sort,0.001004934310913086
1134,162,qs1,0.0018830299377441406
1135,162,qs2,0.002193927764892578
1136,162,qs3,0.0023708343505859375
1137,162,qs4,0.0021910667419433594
1138,162,qs5,0.0022182464599609375
1139,162,merge1,0.0021643638610839844
1140,162,partition_sort,0.0010030269622802734
1141,163,qs1,0.001798868179321289
1142,163,qs2,0.0022339820861816406
1143,163,qs3,0.0022230148315429688
1144,163,qs4,0.0023670196533203125
1145,163,qs5,0.002162933349609375
1146,163,merge1,0.002215862274169922
1147,163,partition_sort,0.0010039806365966797
1148,164,qs1,0.0018312931060791016
1149,164,qs2,0.0022470951080322266
1150,164,qs3,0.002241849899291992
1151,164,qs4,0.0021409988403320312
1152,164,qs5,0.002145051956176758
1153,164,merge1,0.0021829605102539062
1154,164,partition_sort,0.0010161399841308594
1155,165,qs1,0.0018591880798339844
1156,165,qs2,0.0024738311767578125
1157,165,qs3,0.002173185348510742
1158,165,qs4,0.002251863479614258
1159,165,qs5,0.0021581649780273438
1160,165,merge1,0.0021407604217529297
1161,165,partition_sort,0.0010318756103515625
1162,166,qs1,0.0018019676208496094
1163,166,qs2,0.0021479129791259766
1164,166,qs3,0.0021529197692871094
1165,166,qs4,0.002502918243408203
1166,166,qs5,0.0021610260009765625
1167,166,merge1,0.002115964889526367
1168,166,partition_sort,0.0009851455688476562
1169,167,qs1,0.001911163330078125
1170,167,qs2,0.0021562576293945312
1171,167,qs3,0.002173185348510742
1172,167,qs4,0.0021550655364990234
1173,167,qs5,0.002149820327758789
1174,167,merge1,0.0021820068359375
1175,167,partition_sort,0.0009908676147460938
1176,168,qs1,0.0017900466918945312
1177,168,qs2,0.0022389888763427734
1178,168,qs3,0.002199888229370117
1179,168,qs4,0.002199888229370117
1180,168,qs5,0.002191781997680664
1181,168,merge1,0.0021119117736816406
1182,168,partition_sort,0.0009989738464355469
1183,169,qs1,0.001806020736694336
1184,169,qs2,0.0022020339965820312
1185,169,qs3,0.0022428035736083984
1186,169,qs4,0.002522706985473633
1187,169,qs5,0.0021750926971435547
1188,169,merge1,0.0021657943725585938
1189,169,partition_sort,0.001013040542602539
1190,170,qs1,0.0019099712371826172
1191,170,qs2,0.002167940139770508
1192,170,qs3,0.002156972885131836
1193,170,qs4,0.0023908615112304688
1194,170,qs5,0.0021097660064697266
1195,170,merge1,0.0021979808807373047
1196,170,partition_sort,0.0010080337524414062
1197,171,qs1,0.0018649101257324219
1198,171,qs2,0.0022039413452148438
1199,171,qs3,0.0022330284118652344
1200,171,qs4,0.002649068832397461
1201,171,qs5,0.0020978450775146484
1202,171,merge1,0.002134084701538086
1203,171,partition_sort,0.0009918212890625
1204,172,qs1,0.0018229484558105469
1205,172,qs2,0.0022962093353271484
1206,172,qs3,0.0021958351135253906
1207,172,qs4,0.002309083938598633
1208,172,qs5,0.002145051956176758
1209,172,merge1,0.0021817684173583984
1210,172,partition_sort,0.0010101795196533203
1211,173,qs1,0.0018820762634277344
1212,173,qs2,0.002226114273071289
1213,173,qs3,0.0021970272064208984
1214,173,qs4,0.002546072006225586
1215,173,qs5,0.0021381378173828125
1216,173,merge1,0.0021512508392333984
1217,173,partition_sort,0.0009920597076416016
1218,174,qs1,0.001894235610961914
1219,174,qs2,0.006353855133056641
1220,174,qs3,0.0024878978729248047
1221,174,qs4,0.0025548934936523438
1222,174,qs5,0.0022478103637695312
1223,174,merge1,0.0022020339965820312
1224,174,partition_sort,0.0010271072387695312
1225,175,qs1,0.0019109249114990234
1226,175,qs2,0.0021779537200927734
1227,175,qs3,0.002368927001953125
1228,175,qs4,0.002228975296020508
1229,175,qs5,0.0023469924926757812
1230,175,merge1,0.002205371856689453
1231,175,partition_sort,0.0010008811950683594
1232,176,qs1,0.0018460750579833984
1233,176,qs2,0.002213001251220703
1234,176,qs3,0.0021209716796875
1235,176,qs4,0.002256155014038086
1236,176,qs5,0.002373933792114258
1237,176,merge1,0.002192974090576172
1238,176,partition_sort,0.0010161399841308594
1239,177,qs1,0.001882791519165039
1240,177,qs2,0.002215862274169922
1241,177,qs3,0.002270221710205078
1242,177,qs4,0.002424001693725586
1243,177,qs5,0.002223968505859375
1244,177,merge1,0.0022089481353759766
1245,177,partition_sort,0.0010099411010742188
1246,178,qs1,0.0018837451934814453
1247,178,qs2,0.0021369457244873047
1248,178,qs3,0.0022001266479492188
1249,178,qs4,0.002382040023803711
1250,178,qs5,0.002202272415161133
1251,178,merge1,0.002187013626098633
1252,178,partition_sort,0.001013040542602539
1253,179,qs1,0.0017809867858886719
1254,179,qs2,0.002180814743041992
1255,179,qs3,0.002363920211791992
1256,179,qs4,0.002212047576904297
1257,179,qs5,0.002209901809692383
1258,179,merge1,0.002191781997680664
1259,179,partition_sort,0.0010030269622802734
1260,180,qs1,0.0017957687377929688
1261,180,qs2,0.002196073532104492
1262,180,qs3,0.002276182174682617
1263,180,qs4,0.002254009246826172
1264,180,qs5,0.0021910667419433594
1265,180,merge1,0.0022001266479492188
1266,180,partition_sort,0.001010894775390625
1267,181,qs1,0.0017693042755126953
1268,181,qs2,0.002216815948486328
1269,181,qs3,0.0022771358489990234
1270,181,qs4,0.002149820327758789
1271,181,qs5,0.002126932144165039
1272,181,merge1,0.0021810531616210938
1273,181,partition_sort,0.0009908676147460938
1274,182,qs1,0.001779317855834961
1275,182,qs2,0.002148151397705078
1276,182,qs3,0.0022330284118652344
1277,182,qs4,0.0022499561309814453
1278,182,qs5,0.002177000045776367
1279,182,merge1,0.0021932125091552734
1280,182,partition_sort,0.0009849071502685547
1281,183,qs1,0.0018117427825927734
